total_loss,reconstruction_loss,kl_divergence,regression_loss
0.7148997498232592,0.40408054734556287,13898.046455875661,0.31081920266066326
0.3843102038655534,0.25594393511556474,16281.419008334524,0.12836626436942172
0.3562970230880293,0.23827933170739615,16944.265286744627,0.11801766169319693
0.3340707834807891,0.22877479270143145,17205.960944471462,0.1052959020287309
0.31805759707496617,0.22205004526641559,17054.134783471945,0.09600731426225534
0.30902570481813685,0.21678306256819288,16514.889942772657,0.09224201906908587
0.30462946784046974,0.21226370194208818,15586.710132993201,0.09236416630000131
0.2926381448382721,0.20842981692520568,14693.13142643378,0.08420422922358181
0.2901834746400402,0.20499659396456965,13680.64229368932,0.08517650733550299
0.282872703732728,0.20195498250675908,12400.911308911649,0.08089216097100063
0.2797668240092129,0.1993628507134303,11415.3528598195,0.08034001543122248
0.2756123399050286,0.19712308695968528,10480.705410803203,0.0783296323342537
0.26987159085369056,0.19482887287367281,9631.671457269953,0.07464397272391873
0.2684125501230606,0.19280093984900715,8486.653645461522,0.07465656344772985
0.2625167232234433,0.19100660793717283,7040.964736389474,0.06935626847817344
0.26187675407551003,0.18940582070637949,5107.806006535607,0.06822364939869233
0.2630125836839954,0.18777868244424675,3137.0491601931985,0.0681431532355035
0.26280279574157306,0.1862778849410439,1635.9541006649242,0.06647332326250033
0.26329044089665893,0.1849881598161058,720.193118101389,0.06627403158505156
0.2627650728094993,0.18371600715144576,309.01521499520504,0.06502043330102632
0.2608947767267086,0.18242700257551867,125.65361648910321,0.06296279892295616
0.26323477550277297,0.18133208078190233,54.37086363154639,0.06366941815551726
0.265253343611428,0.18027811517448578,22.7082530686952,0.06428684764618808
0.26947957556428803,0.17926396112112505,9.81321425086631,0.06595123308082604
0.2711168838646805,0.1783322458315549,3.929015439554734,0.06648832338961583
0.27578734732028215,0.17737067718460925,1.668077327025951,0.06841428093037763
0.27500733589356724,0.17651743532452563,0.6448841456819575,0.06790570647954124
0.27477718673557094,0.17566640998451183,0.2720330374571747,0.06668364491711543
0.2774323419476835,0.17492660174602648,0.1297563856189963,0.06760887216685126
0.2764386826246415,0.1740861927557509,0.06956374173774371,0.06757061917660306
0.2726552305750545,0.17342194619517814,0.045458011103656756,0.06600081458951595
0.26536498079634885,0.17278349785073563,0.03301565508240635,0.06350139037480973
0.2596149421347542,0.17209007860353373,0.02797244551316593,0.0608790354778738
0.25333635896223056,0.17166001349262072,0.023907178337406527,0.05819916731115752
0.24940206505345455,0.1709022771488388,0.021303255598181525,0.05733911125898906
0.24442049654159187,0.17071641039535157,0.018032388388259556,0.055716285110796474
0.24281689927177658,0.16972745121852933,0.01757521414198513,0.055530245702549906
0.23762074997941132,0.16929848321092802,0.01432517044956789,0.05400189994778516
0.23576438887367107,0.16881015116422263,0.012551233878753855,0.054404552551523606
0.23445276215646962,0.16872877116580476,0.011702595711571362,0.05402192658080434
0.23645500047318532,0.16781912803615862,0.012475788269908954,0.05616029229191696
0.23067411068063134,0.16743952056328137,0.009438873154309598,0.053795775092248914
0.2325748157358251,0.1669885897078152,0.01141163107669401,0.05417461993905696
0.2308365150069183,0.1666888642198763,0.010002815097076834,0.054144843893688385
0.22994301137517073,0.16612248933703336,0.010791307871577265,0.05302921434846318
0.2277269124184793,0.1657975518928127,0.009866969967351376,0.05206239049236207
0.22719657855126466,0.16543377932482348,0.009750191549925312,0.052012607828633636
0.22645532111315506,0.1651092739121564,0.009191017400054234,0.05215502958074595
0.22759105720430153,0.16482252726753666,0.009882662379353608,0.05288586743295125
0.22568381887071817,0.1644220460336049,0.009567193240182594,0.0516945793033327
0.2278303486118992,0.1642737839730517,0.01047653046626489,0.05308003415875371
0.22291628119436283,0.16370701727732326,0.00913577300013984,0.05007349093711117
0.2237825263897941,0.16345042467695994,0.009524620154597022,0.05080748164972055
0.2237870193920021,0.16357484768793148,0.009476387265884557,0.050735784364786575
0.22125191834230276,0.16295358614367392,0.00875803916744339,0.049540292998208856
0.22237353636189094,0.16254534223023856,0.009505001529157672,0.05032319257802823
0.22124758024068644,0.16264721612498667,0.009058791150507554,0.049541573096034804
0.22087709851635312,0.16237734113503427,0.009247026397186575,0.04925273098094098
0.22085733239409722,0.16199299511842766,0.008961671458047707,0.04990266578464526
0.21875306232904176,0.16172395254257133,0.008722048701728024,0.048307061300685857
0.21992756345488562,0.16265797973325904,0.009327509432503456,0.04794207416785437
0.219620507940233,0.16111720767380644,0.008727723891091034,0.049775576399802006
0.21817990741785562,0.16106238422531322,0.008715320627461972,0.04840220228318382
0.217170008458729,0.1608856588704187,0.008676291856678604,0.04760805782417887
0.21782451479997314,0.1606528038879179,0.008745790242740319,0.04842592074377819
0.2172617281099376,0.16040924112331112,0.008836528987356216,0.04801595787800155
0.2161451501889885,0.16040369706586863,0.008530508205592462,0.0472109451621924
0.21675422883830298,0.1600989502014806,0.008946519385468,0.047708759434321214
0.2156827161817262,0.1600097915756573,0.008851638118040215,0.046821286482709876
0.21397321238509592,0.15963188084379595,0.008170236338212924,0.0461710951552178
0.21256768004782603,0.1593638485513504,0.007613632915225593,0.045590198496149176
0.21369967132653597,0.15934525185111997,0.008162644047658148,0.04619177525436483
0.2136503584653156,0.15924176857139233,0.00811005561165235,0.046298534318438805
0.21283634888622027,0.15910738311720737,0.008044389011109645,0.04568457668343998
0.21235995635449853,0.15916763230741263,0.007548742638799818,0.04564358139658471
0.21255604024957345,0.15860123770669962,0.007869909774365254,0.04608489271638429
0.21330147185099593,0.1590520422809945,0.00866822453310393,0.045581205136891026
0.2127260821060342,0.15845361788534287,0.007898714952915482,0.04637374920714147
0.21206196262658084,0.15817530494053522,0.008042645209316251,0.04584401260438066
0.21202419511867482,0.1585922541872288,0.007876521345549212,0.04555541957632294
0.21114967284306058,0.15789199249871044,0.00803310380262487,0.045224576720437074
0.20993638200326895,0.15796305597475227,0.007652783329183207,0.04432054275571279
0.20900370228263326,0.1579057550529015,0.007174739423715885,0.043923207956006155
0.2077418330105831,0.15755312138799257,0.007016455102552352,0.04317225656897119
0.20628229048271168,0.15757000648008626,0.006555644870825592,0.042156639133927344
0.20884630469544693,0.15785133322091324,0.0073065586698729265,0.04368841270892229
0.20894806355935788,0.1570810060937496,0.007434511290217454,0.04443254608177989
0.20843471539898778,0.1593521279838683,0.006758125525484896,0.042324461851339215
0.20663216519464703,0.15680346968581102,0.006859946921510331,0.04296874854796652
0.20582856911887176,0.15722827703560643,0.006569057056251626,0.04203123526635986
0.20421653554515795,0.1570832031512519,0.006085849809074729,0.04104748261036156
